id,__latitude,__longitude,country,country__shape,country__colour,year,year__shape,year__colour,haplotype,haplotype__shape,haplotype__colour
10492_1_21_IndMDUST182_2011,20,77,India,circle,#FF6347,2011,square,#1E90FF,H58,triangle,#FF0000
10492_1_22_IndMDUST185_2011,20,77,India,circle,#FF6347,2011,square,#1E90FF,H58,triangle,#FF0000
10492_1_23_UnkMDUST187_2011,,,Unknown,circle,#000000,2011,square,#1E90FF,H58,triangle,#FF0000
10492_1_24_BanMDUST196_2011,24,90,Bangladesh,circle,#FF0000,2011,square,#1E90FF,H58,triangle,#FF0000
10492_1_25_IndMDUST197_2010,20,77,India,circle,#FF6347,2010,square,#4169E1,H58,triangle,#FF0000
10492_1_26_BurMDUST198_2010,22,98,Myanmar(Burma),circle,#FFDEAD,2010,square,#4169E1,H58,triangle,#FF0000
10492_1_27_IndMDUST199_2011,20,77,India,circle,#FF6347,2011,square,#1E90FF,H58,triangle,#FF0000
10492_1_28_IndMDUST200_2011,20,77,India,circle,#FF6347,2011,square,#1E90FF,H58,triangle,#FF0000
10492_1_30_IndMDUST211_2011,20,77,India,circle,#FF6347,2011,square,#1E90FF,H58,triangle,#FF0000
10492_1_31_IndMDUST216_2011,20,77,India,circle,#FF6347,2011,square,#1E90FF,H58,triangle,#FF0000
10492_1_33_UnkMDUST223_2011,,,Unknown,circle,#000000,2011,square,#1E90FF,H58,triangle,#FF0000
10492_1_36_LebMDUST231_2010,33.8333,35.8333,Lebanon,circle,#F4A460,2010,square,#4169E1,H58,triangle,#FF0000
10492_1_38_NepMDUST237_2010,28,84,Nepal,circle,#FF7F50,2010,square,#4169E1,H58,triangle,#FF0000
10492_1_40_BanMDUST241_2010,24,90,Bangladesh,circle,#FF0000,2010,square,#4169E1,H58,triangle,#FF0000
10492_1_41_IndMDUST242_2011,20,77,India,circle,#FF6347,2011,square,#1E90FF,H58,triangle,#FF0000
10492_1_42_IndMDUST243_2011,20,77,India,circle,#FF6347,2011,square,#1E90FF,H58,triangle,#FF0000
10492_1_43_IndMDUST248_2011,20,77,India,circle,#FF6347,2011,square,#1E90FF,H58,triangle,#FF0000
10492_1_44_IndMDUST249_2011,20,77,India,circle,#FF6347,2011,square,#1E90FF,H58,triangle,#FF0000
10492_1_51_BanMDUST259_2010,24,90,Bangladesh,circle,#FF0000,2010,square,#4169E1,H58,triangle,#FF0000
10492_1_52_UnkMDUST265_2011,,,Unknown,circle,#000000,2011,square,#1E90FF,H58,triangle,#FF0000
10492_1_54_PakMDUST269_2011,30,70,Pakistan,circle,#800000,2011,square,#1E90FF,H58,triangle,#FF0000
10492_1_55_BanMDUST270_2011,24,90,Bangladesh,circle,#FF0000,2011,square,#1E90FF,H58,triangle,#FF0000
10492_1_6_IndMDUST127_2011,20,77,India,circle,#FF6347,2011,square,#1E90FF,H58,triangle,#FF0000
10492_1_60_FijMDUST326_1992,-18,175,Fiji,circle,#8B008B,1992,square,#ADFF2F,H58,triangle,#FF0000
10492_1_62_FijMDUST335_1993,-18,175,Fiji,circle,#8B008B,1993,square,#7CFC00,H58,triangle,#FF0000
10492_1_72_IndMDUST385_2011,20,77,India,circle,#FF6347,2011,square,#1E90FF,H58,triangle,#FF0000
10492_1_73_IraqMDUST386_2011,33,44,Iraq,circle,#A0522D,2011,square,#1E90FF,H58,triangle,#FF0000
10492_1_74_IndMDUST387_2011,20,77,India,circle,#FF6347,2011,square,#1E90FF,H58,triangle,#FF0000
10492_1_76_IndMDUST393_2011,20,77,India,circle,#FF6347,2011,square,#1E90FF,H58,triangle,#FF0000
10492_1_79_CamMDUST403_2012,13,105,Cambodia,circle,#FFD700,2012,square,#0000FF,H58,triangle,#FF0000
10492_1_82_IndMDUST408_2012,20,77,India,circle,#FF6347,2012,square,#0000FF,H58,triangle,#FF0000
10492_1_83_IndMDUST410_2011,20,77,India,circle,#FF6347,2011,square,#1E90FF,H58,triangle,#FF0000
10492_1_85_NepMDUST412_2011,28,84,Nepal,circle,#FF7F50,2011,square,#1E90FF,H58,triangle,#FF0000
10492_1_86_PakMDUST418_2011,30,70,Pakistan,circle,#800000,2011,square,#1E90FF,H58,triangle,#FF0000
10493_1_14_IndMDUST140_2011,20,77,India,circle,#FF6347,2011,square,#1E90FF,H58,triangle,#FF0000
10493_1_17_AfricaMDUST152_2012,-7.0222458,0,Africa,circle,#F0F8FF,2012,square,#0000FF,H58,triangle,#FF0000
10493_1_18_IndMDUST153_2012,20,77,India,circle,#FF6347,2012,square,#0000FF,H58,triangle,#FF0000
10493_1_19_PakMDUST156_2012,30,70,Pakistan,circle,#800000,2012,square,#0000FF,H58,triangle,#FF0000
10493_1_20_NepMDUST157_2012,28,84,Nepal,circle,#FF7F50,2012,square,#0000FF,H58,triangle,#FF0000
10493_1_21_IndMDUST159_2012,20,77,India,circle,#FF6347,2012,square,#0000FF,H58,triangle,#FF0000
10493_1_22_UnkMDUST162_2011,,,Unknown,circle,#000000,2011,square,#1E90FF,H58,triangle,#FF0000
10493_1_23_IndMDUST163_2011,20,77,India,circle,#FF6347,2011,square,#1E90FF,H58,triangle,#FF0000
10493_1_24_IndMDUST168_2011,20,77,India,circle,#FF6347,2011,square,#1E90FF,H58,triangle,#FF0000
10493_1_26_SriLanMDUST174_2011,7,81,SriLanka,circle,#CD5C5C,2011,square,#1E90FF,H58,triangle,#FF0000
10493_1_27_PakMDUST175_2011,30,70,Pakistan,circle,#800000,2011,square,#1E90FF,H58,triangle,#FF0000
10493_1_30_IndMDUST183_2011,20,77,India,circle,#FF6347,2011,square,#1E90FF,H58,triangle,#FF0000
10493_1_31_IndMDUST184_2011,20,77,India,circle,#FF6347,2011,square,#1E90FF,H58,triangle,#FF0000
10493_1_33_IndMDUST201_2011,20,77,India,circle,#FF6347,2011,square,#1E90FF,H58,triangle,#FF0000
10493_1_38_PakMDUST207_2010,30,70,Pakistan,circle,#800000,2010,square,#4169E1,H58,triangle,#FF0000
10493_1_39_IndMDUST214_2011,20,77,India,circle,#FF6347,2011,square,#1E90FF,H58,triangle,#FF0000
10493_1_41_IndMDUST220_2011,20,77,India,circle,#FF6347,2011,square,#1E90FF,H58,triangle,#FF0000
10493_1_43_BanMDUST232_2010,24,90,Bangladesh,circle,#FF0000,2010,square,#4169E1,H58,triangle,#FF0000
10493_1_45_ThaMDUST236_2010,15,100,Thailand,circle,#FFDAB9,2010,square,#4169E1,H58,triangle,#FF0000
10493_1_46_IndMDUST244_2011,20,77,India,circle,#FF6347,2011,square,#1E90FF,H58,triangle,#FF0000
10493_1_49_UnkMDUST261_2011,,,Unknown,circle,#000000,2011,square,#1E90FF,H58,triangle,#FF0000
10493_1_73_FijMDUST336_1993,-18,175,Fiji,circle,#8B008B,1993,square,#7CFC00,H58,triangle,#FF0000
10493_1_79_IndMDUST368_2011,20,77,India,circle,#FF6347,2011,square,#1E90FF,H58,triangle,#FF0000
10493_1_80_IndMDUST383_2011,20,77,India,circle,#FF6347,2011,square,#1E90FF,H58,triangle,#FF0000
10493_1_81_IndMDUST388_2011,20,77,India,circle,#FF6347,2011,square,#1E90FF,H58,triangle,#FF0000
10493_1_82_IndoMDUST389_2011,-5,120,Indonesia,circle,#FFFF00,2011,square,#1E90FF,H58,triangle,#FF0000
10493_1_84_AfgMDUST402_2012,33,65,Afghanistan,circle,#D2691E,2012,square,#0000FF,H58,triangle,#FF0000
10493_1_9_IndMDUST128_2011,20,77,India,circle,#FF6347,2011,square,#1E90FF,H58,triangle,#FF0000
10540_1_10_Viedn40_1995,16,106,Vietnam,circle,#FFA500,1995,square,#228B22,H58,triangle,#FF0000
10540_1_11_Viedtc84_1994,16,106,Vietnam,circle,#FFA500,1994,square,#00FF00,H58,triangle,#FF0000
10540_1_12_Viedn126_1996,16,106,Vietnam,circle,#FFA500,1996,square,#008000,H58,triangle,#FF0000
10540_1_14_Viedtc81_1994,16,106,Vietnam,circle,#FFA500,1994,square,#00FF00,H58,triangle,#FF0000
10540_1_15_Viedn192_1996,16,106,Vietnam,circle,#FFA500,1996,square,#008000,H58,triangle,#FF0000
10540_1_16_Viedn152_1996,16,106,Vietnam,circle,#FFA500,1996,square,#008000,H58,triangle,#FF0000
10540_1_17_Viedtc76_1994,16,106,Vietnam,circle,#FFA500,1994,square,#00FF00,H58,triangle,#FF0000
10540_1_18_Viedn95_1995,16,106,Vietnam,circle,#FFA500,1995,square,#228B22,H58,triangle,#FF0000
10540_1_19_Viedn182_1996,16,106,Vietnam,circle,#FFA500,1996,square,#008000,H58,triangle,#FF0000
10540_1_20_Viedtc109_1994,16,106,Vietnam,circle,#FFA500,1994,square,#00FF00,H58,triangle,#FF0000
10540_1_21_Viedn38_1995,16,106,Vietnam,circle,#FFA500,1995,square,#228B22,H58,triangle,#FF0000
10540_1_22_Viedn122_1996,16,106,Vietnam,circle,#FFA500,1996,square,#008000,H58,triangle,#FF0000
10540_1_23_Viedn154_1996,16,106,Vietnam,circle,#FFA500,1996,square,#008000,H58,triangle,#FF0000
10540_1_24_Viedn67_1995,16,106,Vietnam,circle,#FFA500,1995,square,#228B22,H58,triangle,#FF0000
10540_1_26_Viedn174_1996,16,106,Vietnam,circle,#FFA500,1996,square,#008000,H58,triangle,#FF0000
10540_1_27_Viedn145_1996,16,106,Vietnam,circle,#FFA500,1996,square,#008000,H58,triangle,#FF0000
10540_1_28_Viedn56_1995,16,106,Vietnam,circle,#FFA500,1995,square,#228B22,H58,triangle,#FF0000
10540_1_29_Viedtc115_1995,16,106,Vietnam,circle,#FFA500,1995,square,#228B22,H58,triangle,#FF0000
10540_1_30_Viedn113_1996,16,106,Vietnam,circle,#FFA500,1996,square,#008000,H58,triangle,#FF0000
10540_1_31_Viedn26_1995,16,106,Vietnam,circle,#FFA500,1995,square,#228B22,H58,triangle,#FF0000
10540_1_32_Viedn137_1996,16,106,Vietnam,circle,#FFA500,1996,square,#008000,H58,triangle,#FF0000
10540_1_34_Viedn178_1996,16,106,Vietnam,circle,#FFA500,1996,square,#008000,H58,triangle,#FF0000
10540_1_35_Viedn22_1995,16,106,Vietnam,circle,#FFA500,1995,square,#228B22,H58,triangle,#FF0000
10540_1_36_Viedn89_1995,16,106,Vietnam,circle,#FFA500,1995,square,#228B22,H58,triangle,#FF0000
10540_1_38_Viedtc80_1994,16,106,Vietnam,circle,#FFA500,1994,square,#00FF00,H58,triangle,#FF0000
10540_1_39_Viedn21_1995,16,106,Vietnam,circle,#FFA500,1995,square,#228B22,H58,triangle,#FF0000
10540_1_40_Viedn176_1996,16,106,Vietnam,circle,#FFA500,1996,square,#008000,H58,triangle,#FF0000
10540_1_41_Viedn148_1996,16,106,Vietnam,circle,#FFA500,1996,square,#008000,H58,triangle,#FF0000
10540_1_42_Viedn149_1996,16,106,Vietnam,circle,#FFA500,1996,square,#008000,H58,triangle,#FF0000
10540_1_43_Viedn123_1996,16,106,Vietnam,circle,#FFA500,1996,square,#008000,H58,triangle,#FF0000
10540_1_44_Viedtc57_1994,16,106,Vietnam,circle,#FFA500,1994,square,#00FF00,H58,triangle,#FF0000
10540_1_45_Viedtc90_1994,16,106,Vietnam,circle,#FFA500,1994,square,#00FF00,H58,triangle,#FF0000
10540_1_46_Viety3-201_1997,16,106,Vietnam,circle,#FFA500,1997,square,#6B8E23,H58,triangle,#FF0000
10540_1_47_Viety3-224_1997,16,106,Vietnam,circle,#FFA500,1997,square,#6B8E23,H58,triangle,#FF0000
10540_1_48_Viect1-105_1994,16,106,Vietnam,circle,#FFA500,1994,square,#00FF00,H58,triangle,#FF0000
10540_1_49_Viety3-202_1997,16,106,Vietnam,circle,#FFA500,1997,square,#6B8E23,H58,triangle,#FF0000
10540_1_50_Viety3-226_1997,16,106,Vietnam,circle,#FFA500,1997,square,#6B8E23,H58,triangle,#FF0000
10540_1_51_Viect1-107_1994,16,106,Vietnam,circle,#FFA500,1994,square,#00FF00,H58,triangle,#FF0000
10540_1_52_Viety3-205_1997,16,106,Vietnam,circle,#FFA500,1997,square,#6B8E23,H58,triangle,#FF0000
10540_1_53_Viety3-243_1998,16,106,Vietnam,circle,#FFA500,1998,square,#556B2F,H58,triangle,#FF0000
10540_1_54_Vieipt51_1997,16,106,Vietnam,circle,#FFA500,1997,square,#6B8E23,H58,triangle,#FF0000
10540_1_55_Viety3-206_1997,16,106,Vietnam,circle,#FFA500,1997,square,#6B8E23,H58,triangle,#FF0000
10540_1_57_Viedty1-80_1997,16,106,Vietnam,circle,#FFA500,1997,square,#6B8E23,H58,triangle,#FF0000
10540_1_58_Viety2-173_1995,16,106,Vietnam,circle,#FFA500,1995,square,#228B22,H58,triangle,#FF0000
10540_1_59_Viety3-207_1997,16,106,Vietnam,circle,#FFA500,1997,square,#6B8E23,H58,triangle,#FF0000
10540_1_60_Viety3-254_1998,16,106,Vietnam,circle,#FFA500,1998,square,#556B2F,H58,triangle,#FF0000
10540_1_61_Viect1-66_1994,16,106,Vietnam,circle,#FFA500,1994,square,#00FF00,H58,triangle,#FF0000
10540_1_62_Vieas118_1998,16,106,Vietnam,circle,#FFA500,1998,square,#556B2F,H58,triangle,#FF0000
10540_1_63_Vieipt61_1997,16,106,Vietnam,circle,#FFA500,1997,square,#6B8E23,H58,triangle,#FF0000
10540_1_64_Viety3-191_1997,16,106,Vietnam,circle,#FFA500,1997,square,#6B8E23,H58,triangle,#FF0000
10540_1_65_Viety3-269_1998,16,106,Vietnam,circle,#FFA500,1998,square,#556B2F,H58,triangle,#FF0000
10540_1_66_Vieas250_1999,16,106,Vietnam,circle,#FFA500,1999,square,#006400,H58,triangle,#FF0000
10540_1_67_Viety3-211_1997,16,106,Vietnam,circle,#FFA500,1997,square,#6B8E23,H58,triangle,#FF0000
10540_1_68_Viect1-70_1994,16,106,Vietnam,circle,#FFA500,1994,square,#00FF00,H58,triangle,#FF0000
10540_1_69_Vieas252_1999,16,106,Vietnam,circle,#FFA500,1999,square,#006400,H58,triangle,#FF0000
10540_1_70_Viety3-194_1997,16,106,Vietnam,circle,#FFA500,1997,square,#6B8E23,H58,triangle,#FF0000
10540_1_72_Vieipt83_1998,16,106,Vietnam,circle,#FFA500,1998,square,#556B2F,H58,triangle,#FF0000
10540_1_73_Viety3-196_1997,16,106,Vietnam,circle,#FFA500,1997,square,#6B8E23,H58,triangle,#FF0000
10540_1_74_Viety3-222_1997,16,106,Vietnam,circle,#FFA500,1997,square,#6B8E23,H58,triangle,#FF0000
10540_1_76_Viety3-197_1997,16,106,Vietnam,circle,#FFA500,1997,square,#6B8E23,H58,triangle,#FF0000
10540_1_78_Viect1-69_1994,16,106,Vietnam,circle,#FFA500,1994,square,#00FF00,H58,triangle,#FF0000
10540_1_79_Vieipt16_1995,16,106,Vietnam,circle,#FFA500,1995,square,#228B22,H58,triangle,#FF0000
10540_1_8_Viedn51_1995,16,106,Vietnam,circle,#FFA500,1995,square,#228B22,H58,triangle,#FF0000
10540_1_82_Vieipt19_1995,16,106,Vietnam,circle,#FFA500,1995,square,#228B22,H58,triangle,#FF0000
10540_1_85_Viety2-105_1994,16,106,Vietnam,circle,#FFA500,1994,square,#00FF00,H58,triangle,#FF0000
10540_1_88_Viety2-106_1994,16,106,Vietnam,circle,#FFA500,1994,square,#00FF00,H58,triangle,#FF0000
10540_1_89_Viety2-141_1994,16,106,Vietnam,circle,#FFA500,1994,square,#00FF00,H58,triangle,#FF0000
10540_1_9_Viedn17_1995,16,106,Vietnam,circle,#FFA500,1995,square,#228B22,H58,triangle,#FF0000
10540_1_90_Viety2-143_1994,16,106,Vietnam,circle,#FFA500,1994,square,#00FF00,H58,triangle,#FF0000
10540_1_91_Viety2-113_1994,16,106,Vietnam,circle,#FFA500,1994,square,#00FF00,H58,triangle,#FF0000
10540_1_92_Viety2-116_1994,16,106,Vietnam,circle,#FFA500,1994,square,#00FF00,H58,triangle,#FF0000
10540_1_93_Viety2-133_1994,16,106,Vietnam,circle,#FFA500,1994,square,#00FF00,H58,triangle,#FF0000
10540_1_94_Viety2-154_1994,16,106,Vietnam,circle,#FFA500,1994,square,#00FF00,H58,triangle,#FF0000
10540_1_96_Viety2-119_1994,16,106,Vietnam,circle,#FFA500,1994,square,#00FF00,H58,triangle,#FF0000
10541_2_10_UnkMDUST181_2011,,,Unknown,circle,#000000,2011,square,#1E90FF,H58,triangle,#FF0000
10541_2_11_IndMDUST186_2011,20,77,India,circle,#FF6347,2011,square,#1E90FF,H58,triangle,#FF0000
10541_2_13_IndMDUST189_2011,20,77,India,circle,#FF6347,2011,square,#1E90FF,H58,triangle,#FF0000
10541_2_15_IndMDUST209_2011,20,77,India,circle,#FF6347,2011,square,#1E90FF,H58,triangle,#FF0000
10541_2_16_IndMDUST210_2011,20,77,India,circle,#FF6347,2011,square,#1E90FF,H58,triangle,#FF0000
10541_2_18_IndMDUST213_2011,20,77,India,circle,#FF6347,2011,square,#1E90FF,H58,triangle,#FF0000
10541_2_20_IndMDUST224_2011,20,77,India,circle,#FF6347,2011,square,#1E90FF,H58,triangle,#FF0000
10541_2_21_IndMDUST225_2011,20,77,India,circle,#FF6347,2011,square,#1E90FF,H58,triangle,#FF0000
10541_2_28_NepMDUST294_2010,28,84,Nepal,circle,#FF7F50,2010,square,#4169E1,H58,triangle,#FF0000
10541_2_44_FijMDUST327_1992,-18,175,Fiji,circle,#8B008B,1992,square,#ADFF2F,H58,triangle,#FF0000
10541_2_49_FijMDUST340_1993,-18,175,Fiji,circle,#8B008B,1993,square,#7CFC00,H58,triangle,#FF0000
10541_2_5_IndMDUST155_2012,20,77,India,circle,#FF6347,2012,square,#0000FF,H58,triangle,#FF0000
10541_2_50_FijMDUST341_1993,-18,175,Fiji,circle,#8B008B,1993,square,#7CFC00,H58,triangle,#FF0000
10541_2_51_FijMDUST342_1993,-18,175,Fiji,circle,#8B008B,1993,square,#7CFC00,H58,triangle,#FF0000
10541_2_7_IndMDUST164_2011,20,77,India,circle,#FF6347,2011,square,#1E90FF,H58,triangle,#FF0000
10541_2_9_IndMDUST180_2011,20,77,India,circle,#FF6347,2011,square,#1E90FF,H58,triangle,#FF0000
10561_2_1_Nepnp4_2011,28,84,Nepal,circle,#FF7F50,2011,square,#1E90FF,H58,triangle,#FF0000
10561_2_10_Nepnp95_2011,28,84,Nepal,circle,#FF7F50,2011,square,#1E90FF,H58,triangle,#FF0000
10561_2_12_Nepnp8_2011,28,84,Nepal,circle,#FF7F50,2011,square,#1E90FF,H58,triangle,#FF0000
10561_2_13_Nepnp44_2011,28,84,Nepal,circle,#FF7F50,2011,square,#1E90FF,H58,triangle,#FF0000
10561_2_14_Nepnp75_2011,28,84,Nepal,circle,#FF7F50,2011,square,#1E90FF,H58,triangle,#FF0000
10561_2_15_Nepnp97_2011,28,84,Nepal,circle,#FF7F50,2011,square,#1E90FF,H58,triangle,#FF0000
10561_2_19_Nepnp11_2011,28,84,Nepal,circle,#FF7F50,2011,square,#1E90FF,H58,triangle,#FF0000
10561_2_24_Viedtc97_1994,16,106,Vietnam,circle,#FFA500,1994,square,#00FF00,H58,triangle,#FF0000
10561_2_26_Nepnp49_2011,28,84,Nepal,circle,#FF7F50,2011,square,#1E90FF,H58,triangle,#FF0000
10561_2_27_Nepnp81_2011,28,84,Nepal,circle,#FF7F50,2011,square,#1E90FF,H58,triangle,#FF0000
10561_2_28_Nepnp101_2011,28,84,Nepal,circle,#FF7F50,2011,square,#1E90FF,H58,triangle,#FF0000
10561_2_3_Nepnp94_2011,28,84,Nepal,circle,#FF7F50,2011,square,#1E90FF,H58,triangle,#FF0000
10561_2_31_Nepnp13_2011,28,84,Nepal,circle,#FF7F50,2011,square,#1E90FF,H58,triangle,#FF0000
10561_2_33_Nepnp83_2011,28,84,Nepal,circle,#FF7F50,2011,square,#1E90FF,H58,triangle,#FF0000
10561_2_38_Nepnp51_2011,28,84,Nepal,circle,#FF7F50,2011,square,#1E90FF,H58,triangle,#FF0000
10561_2_39_Nepnp87_2011,28,84,Nepal,circle,#FF7F50,2011,square,#1E90FF,H58,triangle,#FF0000
10561_2_40_Meast022368_2002,32.59666373,33.27805423,Western_Asia,circle,#FFF5EE,2002,square,#B0E0E6,H58,triangle,#FF0000
10561_2_43_Viedtc122_1995,16,106,Vietnam,circle,#FFA500,1995,square,#228B22,H58,triangle,#FF0000
10561_2_44_Nepnp22_2011,28,84,Nepal,circle,#FF7F50,2011,square,#1E90FF,H58,triangle,#FF0000
10561_2_45_Nepnp57_2011,28,84,Nepal,circle,#FF7F50,2011,square,#1E90FF,H58,triangle,#FF0000
10561_2_46_Nepnp88_2011,28,84,Nepal,circle,#FF7F50,2011,square,#1E90FF,H58,triangle,#FF0000
10561_2_47_Vie150_98_S_1998,16,106,Vietnam,circle,#FFA500,1998,square,#556B2F,H58,triangle,#FF0000
10561_2_50_Nepnp60_2011,28,84,Nepal,circle,#FF7F50,2011,square,#1E90FF,H58,triangle,#FF0000
10561_2_51_Nepnp89_2011,28,84,Nepal,circle,#FF7F50,2011,square,#1E90FF,H58,triangle,#FF0000
10561_2_53_Nepnp31_2011,28,84,Nepal,circle,#FF7F50,2011,square,#1E90FF,H58,triangle,#FF0000
10561_2_54_Nepnp90_2011,28,84,Nepal,circle,#FF7F50,2011,square,#1E90FF,H58,triangle,#FF0000
10561_2_55_Ind09896_2009,20,77,India,circle,#FF6347,2009,square,#4682B4,H58,triangle,#FF0000
10561_2_57_Nepnp39_2011,28,84,Nepal,circle,#FF7F50,2011,square,#1E90FF,H58,triangle,#FF0000
10561_2_58_Nepnp65_2011,28,84,Nepal,circle,#FF7F50,2011,square,#1E90FF,H58,triangle,#FF0000
10561_2_59_Nepnp92_2011,28,84,Nepal,circle,#FF7F50,2011,square,#1E90FF,H58,triangle,#FF0000
10561_2_6_Ind113717_2011,20,77,India,circle,#FF6347,2011,square,#1E90FF,H58,triangle,#FF0000
10561_2_61_Ind102292_2010,20,77,India,circle,#FF6347,2010,square,#4169E1,H58,triangle,#FF0000
10561_2_62_Nepnp40_2011,28,84,Nepal,circle,#FF7F50,2011,square,#1E90FF,H58,triangle,#FF0000
10561_2_63_Nepnp67_2011,28,84,Nepal,circle,#FF7F50,2011,square,#1E90FF,H58,triangle,#FF0000
10561_2_64_Nepnp93_2011,28,84,Nepal,circle,#FF7F50,2011,square,#1E90FF,H58,triangle,#FF0000
10561_2_66_Ind101102_2010,20,77,India,circle,#FF6347,2010,square,#4169E1,H58,triangle,#FF0000
10561_2_67_Viedtc99_1994,16,106,Vietnam,circle,#FFA500,1994,square,#00FF00,H58,triangle,#FF0000
10561_2_68_Viedtc98_1994,16,106,Vietnam,circle,#FFA500,1994,square,#00FF00,H58,triangle,#FF0000
10561_2_69_Viedn88_1995,16,106,Vietnam,circle,#FFA500,1995,square,#228B22,H58,triangle,#FF0000
10561_2_70_Viedtc20_1994,16,106,Vietnam,circle,#FFA500,1994,square,#00FF00,H58,triangle,#FF0000
10561_2_72_Viedtc180_1995,16,106,Vietnam,circle,#FFA500,1995,square,#228B22,H58,triangle,#FF0000
10561_2_74_Viedtc107_1994,16,106,Vietnam,circle,#FFA500,1994,square,#00FF00,H58,triangle,#FF0000
10561_2_76_Viect1-13_1993,16,106,Vietnam,circle,#FFA500,1993,square,#7CFC00,H58,triangle,#FF0000
10561_2_78_Viedty1-99_1997,16,106,Vietnam,circle,#FFA500,1997,square,#6B8E23,H58,triangle,#FF0000
10561_2_79_Viedty1-71_1997,16,106,Vietnam,circle,#FFA500,1997,square,#6B8E23,H58,triangle,#FF0000
10561_2_8_Nepnp5_2011,28,84,Nepal,circle,#FF7F50,2011,square,#1E90FF,H58,triangle,#FF0000
10561_2_80_Viety2-121_1994,16,106,Vietnam,circle,#FFA500,1994,square,#00FF00,H58,triangle,#FF0000
10561_2_82_Viety2-122_1994,16,106,Vietnam,circle,#FFA500,1994,square,#00FF00,H58,triangle,#FF0000
10561_2_84_Viety1-48_1993,16,106,Vietnam,circle,#FFA500,1993,square,#7CFC00,H58,triangle,#FF0000
10561_2_86_Viety2-124_1994,16,106,Vietnam,circle,#FFA500,1994,square,#00FF00,H58,triangle,#FF0000
10561_2_9_Nepnp43_2011,28,84,Nepal,circle,#FF7F50,2011,square,#1E90FF,H58,triangle,#FF0000
10562_2_10_UnkMDUST146_2012,,,Unknown,circle,#000000,2012,square,#0000FF,H58,triangle,#FF0000
10562_2_11_IndMDUST148_2012,20,77,India,circle,#FF6347,2012,square,#0000FF,H58,triangle,#FF0000
10562_2_13_IndMDUST167_2011,20,77,India,circle,#FF6347,2011,square,#1E90FF,H58,triangle,#FF0000
10562_2_14_SEAsiaMDUST170_2011,,,SEAsia,circle,#FAF0E6,2011,square,#1E90FF,H58,triangle,#FF0000
10562_2_16_ThaMDUST172_2011,15,100,Thailand,circle,#FFDAB9,2011,square,#1E90FF,H58,triangle,#FF0000
10562_2_18_UnkMDUST190_2011,,,Unknown,circle,#000000,2011,square,#1E90FF,H58,triangle,#FF0000
10562_2_21_BanMDUST193_2011,24,90,Bangladesh,circle,#FF0000,2011,square,#1E90FF,H58,triangle,#FF0000
10562_2_27_BanMDUST230_2010,24,90,Bangladesh,circle,#FF0000,2010,square,#4169E1,H58,triangle,#FF0000
10562_2_28_IndMDUST233_2010,20,77,India,circle,#FF6347,2010,square,#4169E1,H58,triangle,#FF0000
10562_2_29_IndMDUST238_2011,20,77,India,circle,#FF6347,2011,square,#1E90FF,H58,triangle,#FF0000
10562_2_30_IndMDUST240_2011,20,77,India,circle,#FF6347,2011,square,#1E90FF,H58,triangle,#FF0000
10562_2_31_IndMDUST245_2011,20,77,India,circle,#FF6347,2011,square,#1E90FF,H58,triangle,#FF0000
10562_2_32_IndMDUST247_2011,20,77,India,circle,#FF6347,2011,square,#1E90FF,H58,triangle,#FF0000
10562_2_33_PakMDUST251_2010,30,70,Pakistan,circle,#800000,2010,square,#4169E1,H58,triangle,#FF0000
10562_2_34_IndMDUST254_2010,20,77,India,circle,#FF6347,2010,square,#4169E1,H58,triangle,#FF0000
10562_2_36_IndMDUST262_2011,20,77,India,circle,#FF6347,2011,square,#1E90FF,H58,triangle,#FF0000
10562_2_37_BanMDUST263_2011,24,90,Bangladesh,circle,#FF0000,2011,square,#1E90FF,H58,triangle,#FF0000
10562_2_38_IndMDUST264_2011,20,77,India,circle,#FF6347,2011,square,#1E90FF,H58,triangle,#FF0000
10562_2_39_PakMDUST266_2011,30,70,Pakistan,circle,#800000,2011,square,#1E90FF,H58,triangle,#FF0000
10562_2_40_IndMDUST271_2011,20,77,India,circle,#FF6347,2011,square,#1E90FF,H58,triangle,#FF0000
10562_2_41_IndMDUST272_2011,20,77,India,circle,#FF6347,2011,square,#1E90FF,H58,triangle,#FF0000
10562_2_42_IndMDUST273_2011,20,77,India,circle,#FF6347,2011,square,#1E90FF,H58,triangle,#FF0000
10562_2_48_FijMDUST324_1992,-18,175,Fiji,circle,#8B008B,1992,square,#ADFF2F,H58,triangle,#FF0000
10562_2_52_FijMDUST347_1993,-18,175,Fiji,circle,#8B008B,1993,square,#7CFC00,H58,triangle,#FF0000
10562_2_58_IndMDUST367_2011,20,77,India,circle,#FF6347,2011,square,#1E90FF,H58,triangle,#FF0000
10562_2_59_IndMDUST369_2011,20,77,India,circle,#FF6347,2011,square,#1E90FF,H58,triangle,#FF0000
10562_2_60_IndMDUST370_2011,20,77,India,circle,#FF6347,2011,square,#1E90FF,H58,triangle,#FF0000
10562_2_62_PakMDUST372_2011,30,70,Pakistan,circle,#800000,2011,square,#1E90FF,H58,triangle,#FF0000
10562_2_64_PakMDUST374_2011,30,70,Pakistan,circle,#800000,2011,square,#1E90FF,H58,triangle,#FF0000
10562_2_65_IndMDUST375_2011,20,77,India,circle,#FF6347,2011,square,#1E90FF,H58,triangle,#FF0000
